id	name	code1	k43-завод	мид-завод	k43-кооп	мид-кооп	КИТАЙ	нал-4310	нал мидкам	temp1	price1	price1_name	price2	price2_name	price3	price3_name	price4	price4_name	lk1	lk2	lk3	lk4	cat	cat2	url	path	ord	code2	code3	4310	4326	43114	43118	43261	4350	6450	prim	prim2	img_path	img1	img2	img3	img4	img5	par1	text1	par2	text2	par3	text3	w	h	l	m	desc	Comment	desc1
865	МОД	6520-2506010	55 004	25 100				1-	0-		60 430	завод, в наличии													mod_6520-2506010	/kamaz-4310/catalog/zapchasti/	865										КамАЗ-6460, КамАЗ-6520, КамАЗ-6520 (Euro-2, 3) (2009), КамАЗ-6460 (Евро 3, 4) (2013), КамАЗ-6460 (Евро 4) (2013), Мадара / Мосты КамАЗ-6522 (2008), КамАЗ-6522 (2005), КамАЗ-6520 (Euro-2, 3) (2009), КамАЗ-6520 (Euro-4) (2012), КамАЗ-6522 (Евро-4) (2016), КамАЗ-6520 (Euro-4) (2016), КамАЗ-65226 (2009), КамАЗ-6522 (Евро-4) (2016), КамАЗ-65226 (2013)		/kamaz-4310/img/zap/												0.06	0.179	0.179	15	Болт М10х 60х 1,25 / г. Белебей Крестовина МОД 6520 голая / ОАО КамАЗ Сателлит МОД 6520 / ОАО КамАЗ Чашки МОД (к-т) 6520 голые / ОАО КамАЗ Шайба сателлита МОД 6520 / ОАО КамАЗ		
867	Мост средний в сборе (49 зуб.)	53205-2400020-10	0					0-	-		-	завод, под заказ													most-srednij-v-sbore-49-zub_53205-2400020-10	/kamaz-4310/catalog/zapchasti/	867												/kamaz-4310/img/zap/																		
869	Обойма дифференциала (43114-без сат.)	43114-1802165	0					0-	-		-	завод													obojma-differencziala-43114-bez-sat_43114-1802165	/kamaz-4310/catalog/zapchasti/	869												/kamaz-4310/img/zap/															10.88			
871	Обойма дифференциала (65111-без сат.)	65111-1802160-10	0	48 945				0-	0-		-	завод, нет в наличии													obojma-differencziala-65111-bez-sat_65111-1802160-10	/kamaz-4310/catalog/zapchasti/	871												/kamaz-4310/img/zap/															20			
873	Обойма дифференциала с сателлитами в сборе	4310-1802155	0					0-	-		-	завод													obojma-differencziala-s-satellitami-v-sbore_4310-1802155	/kamaz-4310/catalog/zapchasti/	873												/kamaz-4310/img/zap/															12.7			
875	Опора корпуса поворотного кулака	6522-2304014	42 800	45 118				1-	0-		46 500	завод, в наличии													opora-korpusa-povorotnogo-kulaka_6522-2304014	/kamaz-4310/catalog/zapchasti/	875										КамАЗ-6522 (Евро-4) (2016)		/kamaz-4310/img/zap/												0.265	0.3	0.3	27	опоры корпуса поворотного кулака переднего моста (литой чугун)		
877	Ось балансира в сборе	65115-2918050	0		34 000	31 565		0-0	-1		-	завод, под заказ													os-balansira-v-sbore_65115-2918050	/kamaz-4310/catalog/zapchasti/	877										КамАЗ-65115 (Евро-3) (2013), КамАЗ-65111 (Евро 4) (2012), КамАЗ-65115, 65116 (Евро-4) (2010), КамАЗ-43118 (Евро 4) (2012)		/kamaz-4310/img/zap/															90.3			
879	Ось балансира в сборе	6520-2918050		108 500	64 000			-1	1-		70 000	завод, в наличии													os-balansira-v-sbore_6520-2918050	/kamaz-4310/catalog/zapchasti/	879												/kamaz-4310/img/zap/															202.5			
881	Ось балансира в сборе	5511-2918050	42 293	32 500	31 400			0-1	1-		-	завод													os-balansira-v-sbore_5511-2918050	/kamaz-4310/catalog/zapchasti/	881										КамАЗ-5320, КамАЗ-53212, КамАЗ-5410, КамАЗ-43118 (2002), КамАЗ-53228, 65111 (2004), КамАЗ-43501 (4х4) (2007), КамАЗ-4350 (4х4) (2004), КамАЗ-43261 (Евро-1, 2) (2007), КамАЗ-53229 (Евро 2) (2010), КамАЗ-43118 (Евро 4) (2012), КамАЗ-54112, КамАЗ-5511 (2003), КамАЗ-55102, Общий (см. мод-ции), КамАЗ-6540, КамАЗ-65116 (2006), КамАЗ-65115 (Евро-3) (2013), КамАЗ-65115, 65116 (Евро-4) (2010)		/kamaz-4310/img/zap/															112.5			
883	Ось балансира в сборе	6522-2918050	85 500	106 944	64 000			0-1	0-		-	завод													os-balansira-v-sbore_6522-2918050	/kamaz-4310/catalog/zapchasti/	883												/kamaz-4310/img/zap/															112.3			
885	Пара коническая заднего моста	43081-2402020-30	0	44 885				0-	0-		39 700	завод, НЕТ в наличии													para-konicheskaya-zadnego-mosta_43081-2402020-30	/kamaz-4310/catalog/zapchasti/	885												/kamaz-4310/img/zap/												0.29	0.382	0.382	28.32	на 4308 (гипоидная передача)		
887	Пара коническая заднего моста (31/15)	6520-2402020-20	36 400	35 602				0-	0-		39 800	завод, в наличии													para-konicheskaya-zadnego-mosta-3115_6520-2402020-20	/kamaz-4310/catalog/zapchasti/	887												/kamaz-4310/img/zap/												0.183	0.307	0.553	23.6	по отдельности 6520-2402060-20 + 6520-2402017-20		
889	Пара коническая заднего моста (35/21)	6520-2402020-10	0	35 387				0-	0-		39 300	завод, в наличии													para-konicheskaya-zadnego-mosta-3521_6520-2402020-10	/kamaz-4310/catalog/zapchasti/	889										КамАЗ-6460, КамАЗ-6520		/kamaz-4310/img/zap/												0.2	0.309	0.554	24	по отдельности 6520-2402060-10 + 6520-2402017-10/(зубья по часовой стрелке)		
891	Пара коническая среднего моста (35/21)	6520-2502020-10	0	35 473				0-	0-		39 300	завод, в наличии													para-konicheskaya-srednego-mosta-3521_6520-2502020-10	/kamaz-4310/catalog/zapchasti/	891										КамАЗ-6460		/kamaz-4310/img/zap/												0.213	0.309	0.554	23.15	по отдельности 6520-2502060-10 + 6520-2502017-10/(зубья против часовой стрелки)		
893	Полиспаст лебедки в сборе	4310-4505010	20 000			17 280		0-	-0		21 350	завод		аналог Наб.Челны, под заказ											polispast-lebedki-v-sbore_4310-4505010	/kamaz-4310/catalog/zapchasti/	893												/kamaz-4310/img/zap/																		
895	Полуось	6560-2403070	0					0-	-		-	завод, нет в наличии													poluos_6560-2403070	/kamaz-4310/catalog/zapchasti/	895												/kamaz-4310/img/zap/																		
897	Полуось	6560-2403069	0					0-	-		-	завод, нет в наличии													poluos_6560-2403069	/kamaz-4310/catalog/zapchasti/	897												/kamaz-4310/img/zap/																		
899	Полуось	65227-2403071	0					0-	-		-	завод, нет в наличии													poluos_65227-2403071	/kamaz-4310/catalog/zapchasti/	899												/kamaz-4310/img/zap/																		
901	Полуось заднего моста длинная левая	53229-2403069	0	20 556		9 600		0-	1-0		22 900	завод, в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-levaya_53229-2403069	/kamaz-4310/catalog/zapchasti/	901										КамАЗ-65115 (2001), КамАЗ-6540, КамАЗ-65116 (2006), КамАЗ-43253 (Часть-1) (2011), КамАЗ-43255 (Евро-2) (2012), КамАЗ-43255 (Евро-3) (2012), КамАЗ-43253, 43255 (Евро-4) (2012), КамАЗ-65115 (Евро-3) (2013), КамАЗ-53229 (Евро 2) (2010), КамАЗ-65111 (Евро 4) (2012), КамАЗ-65115, 65116 (Евро-4) (2010)		/kamaz-4310/img/zap/												0.191	0.191	1.196	21.1	полуось левая заднего ведущего моста (сталь)		
903	Полуось заднего моста длинная левая	5320-2403071	0	19 500				0-	0-		11 760	завод, в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-levaya_5320-2403071	/kamaz-4310/catalog/zapchasti/	903										КамАЗ-5320, КамАЗ-53212, КамАЗ-5410, КамАЗ-54112, КамАЗ-5511 (2003), КамАЗ-55102, Общий (см. мод-ции)		/kamaz-4310/img/zap/												0.191	0.191	1.196	20.88	полуось длинная левая заднего ведущего моста (сталь)		
905	Полуось заднего моста длинная левая 16 шлицев	4310-2403071	11 200	25 000				1-	0-		29 770	завод, в наличии		аналог Наб.Челны, под заказ									Мост задний		poluos-zadnego-mosta-dlinnaya-levaya-16-shliczev_4310-2403071	/kamaz-4310/catalog/zapchasti/	905										КамАЗ-4310, КамАЗ-4326 (2001), КамАЗ-43101, КамАЗ-4310 (каталог 2004 г)		/kamaz-4310/img/zap/												0.191	0.191	1.288	22.5	полуось длинная левая заднего ведущего моста (сталь)		
907	Полуось заднего моста длинная левая 16 шлицев (с блокировкой)	4310-2403071-10	14 334					0-	-		-	завод, нет в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-levaya-16-shliczev-s-blokirovkoj_4310-2403071-10	/kamaz-4310/catalog/zapchasti/	907												/kamaz-4310/img/zap/															22.5			
909	Полуось заднего моста длинная левая 20 шлицев	6522-2403071	0	14 207				0-	1-		-	завод, нет в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-levaya-20-shliczev_6522-2403071	/kamaz-4310/catalog/zapchasti/	909												/kamaz-4310/img/zap/												0.054	0.054	1.094	16.8	полуось левая заднего ведущего моста (сталь). 125мм		
911	Полуось заднего моста длинная левая 20 шлицев (без блокир.)	43118-2403071	32 400	22 495				0-	0-		55 890	завод, нет в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-levaya-20-shliczev-bez-blokir_43118-2403071	/kamaz-4310/catalog/zapchasti/	911										КамАЗ-43261 (Евро-1, 2) (2007)		/kamaz-4310/img/zap/												0.23	0.23	1.288	22.5	полуось длинная левая заднего ведущего моста (сталь). ПРЕДЛАГАТЬ 43114		
913	Полуось заднего моста длинная левая 20 шлицев (с блокир.)	43114-2403069	18 912	19 343		7 800		0-	0-0		22 500	завод, в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-levaya-20-shliczev-s-blokir_43114-2403069	/kamaz-4310/catalog/zapchasti/	913										КамАЗ-43114, КамАЗ-43118 (2002), КамАЗ-43261 (Евро-1, 2) (2007), КамАЗ-43118 (Евро 4) (2012)		/kamaz-4310/img/zap/												0.191	0.191	1.288	22.6	полуось левая заднего ведущего моста (сталь)		
915	Полуось заднего моста длинная правая 20 шлицев	6520-2403069	0	18 477		9 000		0-	1-0		-	завод, в наличии											Мост задний		poluos-zadnego-mosta-dlinnaya-pravaya-20-shliczev_6520-2403069	/kamaz-4310/catalog/zapchasti/	915										КамАЗ-6460, КамАЗ-6520, КамАЗ-5460 (каталог 2005 г.) (2005), КамАЗ-6520 (Euro-2, 3) (2009), КамАЗ-4308 (2008) (2008), КамАЗ-53605 (Евро-4) (2013), КамАЗ-6520 (Euro-4) (2012), КамАЗ-6460 (Евро 3, 4) (2013), КамАЗ-6460 (Евро 4) (2013), КамАЗ-5297 (2004), КамАЗ-6520 (Euro-4) (2012), КамАЗ-65201 Евро 2-3 (2016), КамАЗ-6522 (Евро-4) (2016), КамАЗ-6520 (Euro-4) (2016)		/kamaz-4310/img/zap/												0.054	0.055	1.215	16.49	полуось короткая правая заднего ведущего моста (сталь)		
917	Полуось заднего моста короткая левая 20 шлицев	6520-2403070	0	11 823		6 000		0-	1-0		-	завод, нет в наличии											Мост задний		poluos-zadnego-mosta-korotkaya-levaya-20-shliczev_6520-2403070	/kamaz-4310/catalog/zapchasti/	917										КамАЗ-6460, КамАЗ-6520, КамАЗ-5460 (каталог 2005 г.) (2005), КамАЗ-6520 (Euro-2, 3) (2009), КамАЗ-4308 (2008) (2008), КамАЗ-53605 (Евро-4) (2013), КамАЗ-6520 (Euro-4) (2012), КамАЗ-6460 (Евро 3, 4) (2013), КамАЗ-6460 (Евро 4) (2013), КамАЗ-6520 (Euro-4) (2016), КамАЗ-5297 (2004), КамАЗ-65201 Евро 2-3 (2016), КамАЗ-6522 (Евро-4) (2016), КамАЗ-6520 (Euro-4) (2016)		/kamaz-4310/img/zap/												0.054	0.055	1.055	16.16	полуось короткая левая заднего ведущего моста (сталь)		
919	Полуось заднего моста короткая правая	53205-2403070	0	24 000		4 700		0-	1-0		-	завод, нет в наличии											Мост задний		poluos-zadnego-mosta-korotkaya-pravaya_53205-2403070	/kamaz-4310/catalog/zapchasti/	919										КамАЗ-65115 (2001)		/kamaz-4310/img/zap/												0.191	0.191	0.936	17	полуось правая короткая заднего ведущего моста (сталь)		
921	Полуось заднего моста короткая правая	5320-2403070	0	24 000				0-	0-		-	завод, нет в наличии											Мост задний		poluos-zadnego-mosta-korotkaya-pravaya_5320-2403070	/kamaz-4310/catalog/zapchasti/	921										КамАЗ-5320, КамАЗ-53212, КамАЗ-5410, КамАЗ-54112, КамАЗ-5511 (2003), КамАЗ-55102, Общий (см. мод-ции)		/kamaz-4310/img/zap/												0.191	0.191	0.936	16.92	полуось короткая правая заднего ведущего моста (сталь)		
923	Полуось заднего моста короткая правая 16 шлицев	4310-2403070-10						-	-		-	завод, нет в наличии	-	аналог Наб.Челны, под заказ									Мост задний		poluos-zadnego-mosta-korotkaya-pravaya-16-shliczev_4310-2403070-10	/kamaz-4310/catalog/zapchasti/	923												/kamaz-4310/img/zap/															19			
925	Полуось заднего моста короткая правая 20 шлицев	43114-2403070	0	14 275		6 400		0-	0-0		19 500	завод, взаимозаменяемая 43118-2403070											Мост задний		poluos-zadnego-mosta-korotkaya-pravaya-20-shliczev_43114-2403070	/kamaz-4310/catalog/zapchasti/	925										КамАЗ-43114, КамАЗ-43118 (2002), КамАЗ-43261 (Евро-1, 2) (2007), КамАЗ-43118 (Евро 4) (2012)		/kamaz-4310/img/zap/												0.191	0.191	1.028	19	полуось правая короткая заднего ведущего моста (сталь)		
927	Полуось заднего моста короткая правая 20 шлицев	43118-2403070	29 600	17 630				0-	1-		94 875	завод											Мост задний		poluos-zadnego-mosta-korotkaya-pravaya-20-shliczev_43118-2403070	/kamaz-4310/catalog/zapchasti/	927										КамАЗ-43114, КамАЗ-43118 (2002), КамАЗ-4326 (каталог 2003г), КамАЗ-43261 (Евро-1, 2) (2007), КамАЗ-43118 (Евро 4) (2012), КамАЗ-43501 (4х4) (2007), КамАЗ-4350 (4х4) (2004), КамАЗ-43261 (Евро-1, 2) (2007), КамАЗ-43502 (Евро 4) (2013)		/kamaz-4310/img/zap/												0.191	0.191	1.028	19	полуось правая короткая заднего ведущего моста (сталь)		
929	Полуось заднего моста короткая правая 20 шлицев	53229-2403070	17 461	17 461		7 000		1-	1-0		56 070	завод											Мост задний		poluos-zadnego-mosta-korotkaya-pravaya-20-shliczev_53229-2403070	/kamaz-4310/catalog/zapchasti/	929										КамАЗ-65115 (2001), КамАЗ-43253 (Часть-1) (2011), КамАЗ-43255 (Евро-2) (2012), КамАЗ-43255 (Евро-3) (2012), КамАЗ-43253, 43255 (Евро-4) (2012), КамАЗ-65115 (Евро-3) (2013), КамАЗ-53229 (Евро 2) (2010), КамАЗ-65111 (Евро 4) (2012), КамАЗ-6540, КамАЗ-65116 (2006), КамАЗ-65115 (Евро-3) (2013), КамАЗ-65115, 65116 (Евро-4) (2010)		/kamaz-4310/img/zap/												0.189	0.191	0.939	17.14	полуось правая заднего ведущего моста (сталь)		
931	Ролик направляющий троса лебедки в сборе (двойной большой) - ПАО НефАЗ	4310-4501280	32 621		20 800			0-0	-		-	завод, под заказ	23 920	аналог Наб.Челны, под заказ											rolik-napravlyayushhij-trosa-lebedki-v-sbore-dvojnoj-bolshoj-pao-nefaz_4310-4501280	/kamaz-4310/catalog/zapchasti/	931												/kamaz-4310/img/zap/															24			
933	Ступица переднего колеса с диском	5360-3103008-02	0	80 080				0-	1-		-	завод, под заказ													stupicza-perednego-kolesa-s-diskom_5360-3103008-02	/kamaz-4310/catalog/zapchasti/	933												/kamaz-4310/img/zap/																		
935	Ступица передняя с тормозным барабаном в сборе	65111-3103007	0					0-	-		-	завод, под заказ													stupicza-perednyaya-s-tormoznym-barabanom-v-sbore_65111-3103007	/kamaz-4310/catalog/zapchasti/	935												/kamaz-4310/img/zap/																		
937	Ступица передняя с тормозным барабаном с подшипниками, с манжетой SKT.A.S для а/м без АВС	43114-3103007-20	0	30 500				0-	1-		40 230	завод													stupicza-perednyaya-s-tormoznym-barabanom-s-podshipnikami-s-manzhetoj-sktas-dlya-am-bez-avs_43114-3103007-20	/kamaz-4310/catalog/zapchasti/	937										НефАЗ / НефАЗ-9334-20-10 (2010)		/kamaz-4310/img/zap/															60.86	с подшипниками 7518 и 2007118/можно заказать под клиента 43114-3103007-22 (под датчик АБС)		
939	Ступица передняя с тормозным барабаном с подшипниками,с манжетой для АБС	43114-3103007-22	0					0-	-		-	завод, под заказ													stupicza-perednyaya-s-tormoznym-barabanom-s-podshipnikamis-manzhetoj-sktas-turcziya-dlya-abs_43114-3103007-22	/kamaz-4310/catalog/zapchasti/	939												/kamaz-4310/img/zap/															54.9			
941	Тормоз задний левый - Кнорр-Бремзе	43114-3502011	44 211					0-	-		-	завод, под заказ													tormoz-zadnij-levyj-knorr-bremze_43114-3502011	/kamaz-4310/catalog/zapchasti/	941												/kamaz-4310/img/zap/																		
943	Тормоз задний правый - Кнорр-Бремзе	43114-3502010	44 211					0-	-		-	завод, под заказ													tormoz-zadnij-pravyj-knorr-bremze_43114-3502010	/kamaz-4310/catalog/zapchasti/	943												/kamaz-4310/img/zap/																		
945	Тросоукладчик лебедки в сборе	4310-4511010	0					0-	-		-	завод, под заказ													trosoukladchik-lebedki-v-sbore_4310-4511010	/kamaz-4310/catalog/zapchasti/	945												/kamaz-4310/img/zap/															25			
947	Цапфа поворотного кулака правая	6522-2304084	0					0-	-		-	завод, под заказ													czapfa-povorotnogo-kulaka-pravaya_6522-2304084	/kamaz-4310/catalog/zapchasti/	947												/kamaz-4310/img/zap/																		
949	Чашка дифференциала заднего моста в сборе	43081-2403016	0	45 000				0-	0-		-	завод, под заказ													chashka-differencziala-zadnego-mosta-v-sbore_43081-2403016	/kamaz-4310/catalog/zapchasti/	949												/kamaz-4310/img/zap/												0.305	0.3	0.3	19.64	состоит: левая 43081-2403019 и правая 6520-2403018		
951	Чашка дифференциала заднего моста в сборе	6520-2403016	0	42 750				0-	1-		64 695	завод													chashka-differencziala-zadnego-mosta-v-sbore_6520-2403016	/kamaz-4310/catalog/zapchasti/	951										КамАЗ-6460, КамАЗ-6520, КамАЗ-6522 (2005), КамАЗ-5460 (каталог 2005 г.) (2005), КамАЗ-6520 (Euro-2, 3) (2009), КамАЗ-53605 (Евро-4) (2013), КамАЗ-6520 (Euro-4) (2012), КамАЗ-6460 (Евро 3, 4) (2013), КамАЗ-6460 (Евро 4) (2013), КамАЗ-6520 (Euro-4) (2016), Мадара / Мосты КамАЗ-6522 (2008), КамАЗ-6522 (2005), КамАЗ-65226 (2009), КамАЗ-6522 (Евро-4) (2016), КамАЗ-65226 (2013)		/kamaz-4310/img/zap/												0.149	0.276	0.276	15.6	чашки дифференциала заднего ведущего моста, комплект (сталь). литье заводское		
953	Шарнир равных угловых скоростей левый 6522 (ШРУС длинный 1305 мм) 7171-51-29/02Х1305 - Elbe	45104-2304009-90						-	-		67 000	Elbe Австрия, в наличии								45104-2304010-90					sharnir-ravnykh-uglovykh-skorostej-levyj-6522-shrus-dlinnyj-1305-mm-7171-51-2902kh1305-elbe_45104-2304009-90	/kamaz-4310/catalog/zapchasti/	953												/kamaz-4310/img/zap/															37.24	7171-51-29/02 х 1305		
955	Шарнир равных угловых скоростей правый 6522 (ШРУС короткий 1100 мм) 7171-51-29/02Х1105 - Elbe	45104-2304010-90						-	-		65 000	Elbe Австария, в наличии								45104-2304009-90					sharnir-ravnykh-uglovykh-skorostej-pravyj-6522-shrus-korotkij-1100-mm-7171-51-2902kh1105-elbe_45104-2304010-90	/kamaz-4310/catalog/zapchasti/	955												/kamaz-4310/img/zap/															20	7171-51-29/02 х 1105		
957	Шестерня ведомая	6560-2405061	0					0-	-		31 790	завод, в наличии													shesternya-vedomaya_6560-2405061	/kamaz-4310/catalog/zapchasti/	957												/kamaz-4310/img/zap/																		
959	Шестерня ведомая водила	6520-2405061	0	27 725		926		0-	0-0		41 925	завод													shesternya-vedomaya-vodila_6520-2405061	/kamaz-4310/catalog/zapchasti/	959												/kamaz-4310/img/zap/												0.163	0.252	0.252	11.92	в сб. 6520-2405062 ступица + 6520-2405050 шестерня ведом. колес. передачи + 6520-2405053 кольцо стопорное		
961	Шестерня ведомая водила в сборе	6522-2305061	0	28 500				0-	1-		34 500	завод, в наличии													shesternya-vedomaya-vodila-v-sbore_6522-2305061	/kamaz-4310/catalog/zapchasti/	961												/kamaz-4310/img/zap/												0.118	0.26	0.26	15.86	шестерня ведомая планетарной передачи ведущего переднего моста (сталь)		
963	Шестерня ведомая цилиндрическая 44 зубьев	4308-2402120	0	26 437				0-	1-		31 775	завод, в наличии													shesternya-vedomaya-czilindricheskaya-44-zubev_4308-2402120	/kamaz-4310/catalog/zapchasti/	963												/kamaz-4310/img/zap/												0.07	0.287	0.287	11.28	шестерня ведомая главной передачи заднего моста (сталь)		
965	Шестерня ведомая цилиндрическая 46 зубьев Евро-3	65115-2402120-60	0	22 840				0-	1-		35 625	завод													shesternya-vedomaya-czilindricheskaya-46-zubev-evro-3_65115-2402120-60	/kamaz-4310/catalog/zapchasti/	965										КамАЗ-43253 (Часть-1) (2011), КамАЗ-65115 (Евро-3) (2013), КамАЗ-65111 (Евро 4) (2012)		/kamaz-4310/img/zap/												0.07	0.302	0.302	12.35	шестерня (Е-3) ведомая цилиндрическая главной передачи среднего ведущего моста (сталь)		
969	Шестерня высшей передачи первичного вала 37 зубьев	6522-1802045	0					0-	-		-	завод, под заказ											Коробка раздаточная		shesternya-vysshej-peredachi-pervichnogo-vala-37-zubev_6522-1802045	/kamaz-4310/catalog/zapchasti/	969												/kamaz-4310/img/zap/												0.099	0.242	0.242	15.88	37 зубьев		
971	Шестерня низшей передачи первичного вала	6522-1802036	38 958					0-	-		39 600	завод, нет в наличии											Коробка раздаточная		shesternya-nizshej-peredachi-pervichnogo-vala_6522-1802036	/kamaz-4310/catalog/zapchasti/	971												/kamaz-4310/img/zap/																		
1001	Раздаточная коробка МП 2200 / произв. КОМ	2200-1800020-05						-	-		1 355 000	Нет в наличии, нет под заказ											Коробка раздаточная		razdatochnaya-korobka-mp-2200-proizv-kom-2200-1800020-05	/kamaz-4310/catalog/razdatki/	1001										предназначена для установки на полноприводные тяжелые автомобили полной массой до 40 т и колесной формулой 6x6, 8x8		/kamaz-4310/img/razdatka/	razdatka-mp2200_1.jpg	razdatka-mp2200_2.jpg	razdatka-mp2200_3.jpg	razdatka-mp2200_4.jpg	razdatka-mp2200_5.jpg	Максимальный входной крутящий момент 	25000 Н•м (2500 кгс•м)	Передаточное число низшей передачи	1,52	Передаточное число высшей передачи	0,96	0.8	1.1	1.2	350	В конструкции РК предусмотрены люк, позволяющий отбор мощности от шестерни первичного вала до 160 кВт, и шлицы на заднем торце первичного вала для отбора мощности до 250 кВт, они позволят выполнить требования по приводу специальных агрегатов на полноприводной спецтехнике. Значительный отбор мощности от верхнего люка, как на стоянке, так и во время движения автомобиля, является преимуществом РК МП2200 при применении в составе спецавтомобилей и отличает ее от ближайших аналогов, например, раздаточной коробки VG1600 и VG2000 фирмы ZF (Германия).		
